myTank.x,myTank.y,myTank.rotation,myTank.cannonRotation,myTank.velocityX,myTank.velocityY,myTank.accelerationX,myTank.accelerationY,myTank.shootCooldown,myTank.controls.turnLeft,myTank.controls.turnRight,myTank.controls.goForward,myTank.controls.goBack,myTank.controls.shoot,myTank.controls.cannonLeft,myTank.controls.cannonRight,myBullet1.x,myBullet1.y,myBullet1.velocityX,myBullet1.velocityY,myBullet2.x,myBullet2.y,myBullet2.velocityX,myBullet2.velocityY,myBullet3.x,myBullet3.y,myBullet3.velocityX,myBullet3.velocityY,enemyTank.x,enemyTank.y,enemyTank.rotation,enemyTank.cannonRotation,enemyTank.velocityX,enemyTank.velocityY,enemyTank.accelerationX,enemyTank.accelerationY,enemyTank.shootCooldown,enemyBullet1.x,enemyBullet1.y,enemyBullet1.velocityX,enemyBullet1.velocityY,enemyBullet2.x,enemyBullet2.y,enemyBullet2.velocityX,enemyBullet2.velocityY,enemyBullet3.x,enemyBullet3.y,enemyBullet3.velocityX,enemyBullet3.velocityY,currentGameTime
79.962,262,0,0,0.873,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387
80.839,262,0,0,0.877,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403
81.719,262,0,0,0.881,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420
82.603,262,0,0,0.884,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436
83.491,262,0,0,0.887,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454
84.381,262,0,0,0.89,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469
85.275,262,0,0,0.893,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486
86.171,262,0,0,0.896,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503
87.07,262,0,0,0.899,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521
87.971,262,0,0,0.902,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,238,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536
88.875,262,0,0,0.904,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.953,238,180,180,-0.047,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553
89.782,262,0,0,0.906,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.86,238,180,180,-0.093,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570
90.69,262,0,0,0.908,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.724,238,180,180,-0.135,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586
91.6,262,0,0,0.911,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.548,238,180,180,-0.176,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602
92.513,262,0,0,0.912,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.333,238,180,180,-0.215,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620
93.427,262,0,0,0.914,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.082,238,180,180,-0.252,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636
94.343,262,0,0,0.916,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.795,238,180,180,-0.287,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653
95.261,262,0,0,0.918,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.475,238,180,180,-0.32,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669
96.181,262,0,0,0.919,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.124,238,180,180,-0.351,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685
97.102,262,0,0,0.921,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.743,238,180,180,-0.381,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703
98.024,262,0,0,0.922,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.333,238,180,180,-0.41,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721
98.948,262,0,0,0.924,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.897,238,180,180,-0.437,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1736
99.873,262,0,0,0.925,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.434,238,180,180,-0.462,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752
100.799,262,0,0,0.926,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.947,238,180,180,-0.487,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771
101.727,262,0,0,0.928,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.438,238,180,180,-0.51,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1787
102.656,262,0,0,0.929,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.906,238,180,180,-0.532,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803
103.585,262,0,0,0.93,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.353,238,180,180,-0.553,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820
104.516,262,0,0,0.931,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.78,238,180,180,-0.573,0,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1836
